DATAFLOW,LAST UPDATE,freq,reason,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Montenegro,2020,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2006,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2008,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2009,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2010,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2011,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2012,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2013,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2014,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2015,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2018,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2019,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,North Macedonia,2020,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2006,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2008,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2009,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2010,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2011,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2012,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2013,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2014,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2015,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2020,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2021,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Malta,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2006,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2008,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2009,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2012,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2013,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2015,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2018,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2019,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2021,0.2,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2022,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Netherlands,2023,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2006,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2009,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2010,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2011,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2014,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2015,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2019,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2020,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2021,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Norway,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2006,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2007,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2008,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2009,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2010,0.1,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2011,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2012,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2013,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2014,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2015,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2016,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2017,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2018,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2019,0.2,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2020,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2021,0.1,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2022,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Poland,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2006,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2008,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2010,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2011,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2012,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2013,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2014,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2015,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2018,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2019,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2020,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2021,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Portugal,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2006,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2007,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2008,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2009,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2010,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Males,From 20 to 64 years,Percentage of total population,Romania,2011,,u,
