country,year,unit,traffic,deaths
European Union - 27 countries (from 2020),2021,Rate,Urban roads,1.7
European Union - 27 countries (from 2020),2022,Rate,Urban roads,1.7
Finland,2000,Rate,Urban roads,2.0
Finland,2001,Rate,Urban roads,2.2
Finland,2002,Rate,Urban roads,2.0
Finland,2003,Rate,Urban roads,1.9
Finland,2004,Rate,Urban roads,1.6
Finland,2005,Rate,Urban roads,1.9
Finland,2006,Rate,Urban roads,1.8
Finland,2007,Rate,Urban roads,1.5
Finland,2008,Rate,Urban roads,2.0
Finland,2009,Rate,Urban roads,1.4
Finland,2010,Rate,Urban roads,1.2
Finland,2011,Rate,Urban roads,1.4
Finland,2012,Rate,Urban roads,1.0
Finland,2013,Rate,Urban roads,1.0
Finland,2014,Rate,Urban roads,1.1
Finland,2015,Rate,Urban roads,1.4
Finland,2016,Rate,Urban roads,1.1
Finland,2017,Rate,Urban roads,1.0
Finland,2018,Rate,Urban roads,1.1
Finland,2019,Rate,Urban roads,0.7
Finland,2020,Rate,Urban roads,1.1
Finland,2021,Rate,Urban roads,1.0
Finland,2022,Rate,Urban roads,1.0
France,2000,Rate,Urban roads,3.7
France,2001,Rate,Urban roads,3.7
France,2002,Rate,Urban roads,3.3
France,2003,Rate,Urban roads,2.7
France,2004,Rate,Urban roads,2.4
France,2005,Rate,Urban roads,2.6
France,2006,Rate,Urban roads,2.1
France,2007,Rate,Urban roads,2.1
France,2008,Rate,Urban roads,1.9
France,2009,Rate,Urban roads,1.9
France,2010,Rate,Urban roads,1.7
France,2011,Rate,Urban roads,1.7
France,2012,Rate,Urban roads,1.6
France,2013,Rate,Urban roads,1.4
France,2014,Rate,Urban roads,1.5
France,2015,Rate,Urban roads,1.5
France,2016,Rate,Urban roads,1.5
France,2017,Rate,Urban roads,1.5
France,2018,Rate,Urban roads,1.4
France,2019,Rate,Urban roads,1.5
France,2020,Rate,Urban roads,1.2
France,2021,Rate,Urban roads,1.4
France,2022,Rate,Urban roads,1.5
Croatia,2007,Rate,Urban roads,7.6
Croatia,2008,Rate,Urban roads,9.6
Croatia,2009,Rate,Urban roads,7.3
Croatia,2010,Rate,Urban roads,6.2
Croatia,2011,Rate,Urban roads,5.9
Croatia,2012,Rate,Urban roads,5.4
Croatia,2013,Rate,Urban roads,5.0
Croatia,2014,Rate,Urban roads,4.5
Croatia,2015,Rate,Urban roads,5.3
Croatia,2016,Rate,Urban roads,4.3
Croatia,2017,Rate,Urban roads,4.6
Croatia,2018,Rate,Urban roads,4.4
Croatia,2019,Rate,Urban roads,4.2
Croatia,2020,Rate,Urban roads,3.6
Croatia,2021,Rate,Urban roads,4.2
Croatia,2022,Rate,Urban roads,3.8
Hungary,2003,Rate,Urban roads,4.7
Hungary,2004,Rate,Urban roads,4.7
Hungary,2005,Rate,Urban roads,5.0
Hungary,2006,Rate,Urban roads,5.0
Hungary,2007,Rate,Urban roads,5.0
Hungary,2008,Rate,Urban roads,4.2
Hungary,2009,Rate,Urban roads,3.0
Hungary,2010,Rate,Urban roads,2.7
Hungary,2011,Rate,Urban roads,2.3
Hungary,2012,Rate,Urban roads,2.1
Hungary,2013,Rate,Urban roads,2.3
Hungary,2014,Rate,Urban roads,2.4
Hungary,2015,Rate,Urban roads,2.7
Hungary,2016,Rate,Urban roads,2.3
Hungary,2017,Rate,Urban roads,2.4
Hungary,2018,Rate,Urban roads,2.5
Hungary,2019,Rate,Urban roads,2.3
Hungary,2020,Rate,Urban roads,1.6
Hungary,2021,Rate,Urban roads,1.9
Hungary,2022,Rate,Urban roads,2.0
Ireland,2000,Rate,Urban roads,3.3
Ireland,2001,Rate,Urban roads,2.7
Ireland,2002,Rate,Urban roads,2.6
Ireland,2003,Rate,Urban roads,2.2
Ireland,2004,Rate,Urban roads,2.7
Ireland,2005,Rate,Urban roads,1.9
Ireland,2006,Rate,Urban roads,1.5
Ireland,2007,Rate,Urban roads,1.8
Ireland,2008,Rate,Urban roads,1.4
Ireland,2009,Rate,Urban roads,1.2
Ireland,2010,Rate,Urban roads,1.0
Ireland,2011,Rate,Urban roads,0.8
Ireland,2012,Rate,Urban roads,1.0
Ireland,2013,Rate,Urban roads,0.8
Ireland,2014,Rate,Urban roads,1.3
Ireland,2015,Rate,Urban roads,0.7
Ireland,2016,Rate,Urban roads,1.1
Ireland,2017,Rate,Urban roads,0.9
Ireland,2018,Rate,Urban roads,1.0
Ireland,2019,Rate,Urban roads,0.6
Ireland,2020,Rate,Urban roads,1.0
Iceland,2002,Rate,Urban roads,0.7
Iceland,2003,Rate,Urban roads,2.1
Iceland,2004,Rate,Urban roads,2.7
Iceland,2005,Rate,Urban roads,1.0
Iceland,2006,Rate,Urban roads,3.3
Iceland,2007,Rate,Urban roads,0.3
Iceland,2008,Rate,Urban roads,1.6
Iceland,2009,Rate,Urban roads,1.6
Iceland,2010,Rate,Urban roads,1.3
Iceland,2011,Rate,Urban roads,0.9
Iceland,2012,Rate,Urban roads,0.6
Iceland,2013,Rate,Urban roads,1.2
Iceland,2014,Rate,Urban roads,0.0
Iceland,2015,Rate,Urban roads,0.9
Iceland,2016,Rate,Urban roads,1.5
Iceland,2017,Rate,Urban roads,2.0
Iceland,2018,Rate,Urban roads,0.6
Iceland,2019,Rate,Urban roads,0.0
Iceland,2020,Rate,Urban roads,0.3
Iceland,2021,Rate,Urban roads,1.1
Iceland,2022,Rate,Urban roads,1.3
Italy,2000,Rate,Urban roads,5.6
Italy,2001,Rate,Urban roads,5.9
Italy,2002,Rate,Urban roads,5.4
Italy,2003,Rate,Urban roads,4.8
Italy,2004,Rate,Urban roads,4.5
Italy,2005,Rate,Urban roads,4.4
Italy,2006,Rate,Urban roads,4.3
Italy,2007,Rate,Urban roads,3.9
Italy,2008,Rate,Urban roads,3.5
Italy,2009,Rate,Urban roads,3.2
Italy,2010,Rate,Urban roads,3.0
Italy,2011,Rate,Urban roads,2.9
Italy,2012,Rate,Urban roads,2.7
Italy,2013,Rate,Urban roads,2.4
Italy,2014,Rate,Urban roads,2.5
Italy,2015,Rate,Urban roads,2.5
Italy,2016,Rate,Urban roads,2.4
Italy,2017,Rate,Urban roads,2.4
Italy,2018,Rate,Urban roads,2.3
Italy,2019,Rate,Urban roads,2.2
Italy,2020,Rate,Urban roads,1.8
Italy,2021,Rate,Urban roads,2.1
Italy,2022,Rate,Urban roads,2.3
Lithuania,2016,Rate,Urban roads,2.6
Lithuania,2017,Rate,Urban roads,3.0
Lithuania,2018,Rate,Urban roads,2.5
Lithuania,2019,Rate,Urban roads,3.2
Lithuania,2020,Rate,Urban roads,2.5
Lithuania,2021,Rate,Urban roads,2.5
Lithuania,2022,Rate,Urban roads,1.5
Luxembourg,2000,Rate,Urban roads,4.6
Luxembourg,2001,Rate,Urban roads,3.9
Luxembourg,2002,Rate,Urban roads,4.5
Luxembourg,2003,Rate,Urban roads,3.5
Luxembourg,2004,Rate,Urban roads,3.7
Luxembourg,2005,Rate,Urban roads,2.8
Luxembourg,2006,Rate,Urban roads,1.7
Luxembourg,2007,Rate,Urban roads,1.9
Luxembourg,2008,Rate,Urban roads,1.8
Luxembourg,2009,Rate,Urban roads,2.0
Luxembourg,2010,Rate,Urban roads,0.6
Luxembourg,2011,Rate,Urban roads,1.4
Luxembourg,2012,Rate,Urban roads,1.3
Luxembourg,2013,Rate,Urban roads,2.8
Luxembourg,2014,Rate,Urban roads,1.6
Luxembourg,2015,Rate,Urban roads,0.9
Luxembourg,2016,Rate,Urban roads,1.4
Luxembourg,2017,Rate,Urban roads,1.0
Luxembourg,2018,Rate,Urban roads,0.2
Luxembourg,2019,Rate,Urban roads,0.5
Luxembourg,2020,Rate,Urban roads,0.8
Luxembourg,2021,Rate,Urban roads,0.8
Luxembourg,2022,Rate,Urban roads,1.5
Latvia,2004,Rate,Urban roads,6.3
Latvia,2005,Rate,Urban roads,5.6
Latvia,2006,Rate,Urban roads,6.7
Latvia,2007,Rate,Urban roads,7.5
Latvia,2008,Rate,Urban roads,4.5
Latvia,2009,Rate,Urban roads,3.2
Latvia,2010,Rate,Urban roads,3.7
Latvia,2011,Rate,Urban roads,2.6
Latvia,2012,Rate,Urban roads,2.6
Latvia,2013,Rate,Urban roads,2.6
Latvia,2014,Rate,Urban roads,3.5
Latvia,2015,Rate,Urban roads,2.2
Latvia,2016,Rate,Urban roads,1.5
Latvia,2017,Rate,Urban roads,2.3
Latvia,2018,Rate,Urban roads,2.1
Latvia,2019,Rate,Urban roads,2.1
Latvia,2020,Rate,Urban roads,2.2
Malta,2005,Rate,Urban roads,4.2
Malta,2006,Rate,Urban roads,2.7
Malta,2007,Rate,Urban roads,3.0
Malta,2008,Rate,Urban roads,2.2
Malta,2009,Rate,Urban roads,3.6
Malta,2010,Rate,Urban roads,3.1
Malta,2015,Rate,Urban roads,2.3
Malta,2016,Rate,Urban roads,3.1
Malta,2017,Rate,Urban roads,3.2
Malta,2018,Rate,Urban roads,2.7
Netherlands,2000,Rate,Urban roads,2.3
Netherlands,2001,Rate,Urban roads,2.1
Netherlands,2002,Rate,Urban roads,2.2
Netherlands,2003,Rate,Urban roads,2.1
Netherlands,2004,Rate,Urban roads,1.5
Netherlands,2005,Rate,Urban roads,1.6
Netherlands,2006,Rate,Urban roads,1.7
Netherlands,2007,Rate,Urban roads,1.6
Netherlands,2008,Rate,Urban roads,1.5
Netherlands,2009,Rate,Urban roads,1.4
Netherlands,2010,Rate,Urban roads,1.2
Netherlands,2011,Rate,Urban roads,1.4
Netherlands,2012,Rate,Urban roads,1.2
Netherlands,2013,Rate,Urban roads,1.2
Netherlands,2014,Rate,Urban roads,0.9
Netherlands,2015,Rate,Urban roads,0.7
Netherlands,2016,Rate,Urban roads,1.2
Netherlands,2017,Rate,Urban roads,1.3
Netherlands,2018,Rate,Urban roads,1.5
Netherlands,2019,Rate,Urban roads,1.3
Netherlands,2020,Rate,Urban roads,1.1
Netherlands,2021,Rate,Urban roads,1.2
Netherlands,2022,Rate,Urban roads,1.7
Norway,2009,Rate,Urban roads,1.1
Norway,2010,Rate,Urban roads,0.7
Norway,2011,Rate,Urban roads,0.8
Norway,2013,Rate,Urban roads,0.6
Norway,2014,Rate,Urban roads,0.6
Norway,2015,Rate,Urban roads,0.4
Norway,2016,Rate,Urban roads,0.5
Norway,2017,Rate,Urban roads,0.4
Norway,2018,Rate,Urban roads,0.5
Norway,2019,Rate,Urban roads,0.3
Norway,2020,Rate,Urban roads,0.4
Norway,2021,Rate,Urban roads,0.3
Norway,2022,Rate,Urban roads,0.5
Poland,2000,Rate,Urban roads,7.5
Poland,2001,Rate,Urban roads,6.6
Poland,2002,Rate,Urban roads,7.2
Poland,2003,Rate,Urban roads,6.9
Poland,2004,Rate,Urban roads,7.2
Poland,2005,Rate,Urban roads,6.5
Poland,2006,Rate,Urban roads,6.2
Poland,2007,Rate,Urban roads,6.7
Poland,2008,Rate,Urban roads,6.6
Poland,2009,Rate,Urban roads,5.7
Poland,2010,Rate,Urban roads,4.8
Poland,2011,Rate,Urban roads,5.1
Poland,2012,Rate,Urban roads,4.3
Poland,2013,Rate,Urban roads,4.2
Poland,2014,Rate,Urban roads,3.9
Poland,2015,Rate,Urban roads,3.3
Poland,2016,Rate,Urban roads,3.4
Poland,2017,Rate,Urban roads,3.3
Poland,2018,Rate,Urban roads,3.3
Poland,2019,Rate,Urban roads,3.1
Poland,2020,Rate,Urban roads,2.9
Poland,2021,Rate,Urban roads,2.4
Poland,2022,Rate,Urban roads,2.0
Portugal,2000,Rate,Urban roads,7.0
Portugal,2001,Rate,Urban roads,6.9
Portugal,2002,Rate,Urban roads,6.6
Portugal,2003,Rate,Urban roads,6.2
Portugal,2004,Rate,Urban roads,5.3
Portugal,2005,Rate,Urban roads,5.0
Portugal,2006,Rate,Urban roads,4.2
Portugal,2007,Rate,Urban roads,3.6
Portugal,2008,Rate,Urban roads,3.9
Portugal,2009,Rate,Urban roads,3.6
Portugal,2010,Rate,Urban roads,4.6
Portugal,2011,Rate,Urban roads,4.6
Portugal,2012,Rate,Urban roads,3.8
Portugal,2013,Rate,Urban roads,3.4
Portugal,2014,Rate,Urban roads,3.3
Portugal,2015,Rate,Urban roads,2.9
Portugal,2016,Rate,Urban roads,2.9
Portugal,2017,Rate,Urban roads,3.2
Portugal,2018,Rate,Urban roads,3.7
Portugal,2019,Rate,Urban roads,3.8
Portugal,2020,Rate,Urban roads,2.9
Portugal,2021,Rate,Urban roads,3.2
Portugal,2022,Rate,Urban roads,3.2
Romania,2000,Rate,Urban roads,8.9
Romania,2001,Rate,Urban roads,8.3
Romania,2002,Rate,Urban roads,8.1
Romania,2003,Rate,Urban roads,7.0
Romania,2004,Rate,Urban roads,7.9
Romania,2005,Rate,Urban roads,8.9
Romania,2006,Rate,Urban roads,7.7
Romania,2007,Rate,Urban roads,8.5
Romania,2008,Rate,Urban roads,9.4
Romania,2009,Rate,Urban roads,8.6
Romania,2010,Rate,Urban roads,7.4
Romania,2011,Rate,Urban roads,6.3
Romania,2012,Rate,Urban roads,6.2
Romania,2013,Rate,Urban roads,5.8
Romania,2014,Rate,Urban roads,5.8
Romania,2015,Rate,Urban roads,5.8
Romania,2016,Rate,Urban roads,6.0
Romania,2017,Rate,Urban roads,6.2
Romania,2018,Rate,Urban roads,6.1
Romania,2019,Rate,Urban roads,6.3
Romania,2020,Rate,Urban roads,5.6
Romania,2021,Rate,Urban roads,5.8
Romania,2022,Rate,Urban roads,5.3
Sweden,2000,Rate,Urban roads,1.8
Sweden,2001,Rate,Urban roads,2.0
Sweden,2002,Rate,Urban roads,1.6
Sweden,2003,Rate,Urban roads,1.5
Sweden,2004,Rate,Urban roads,1.4
Sweden,2005,Rate,Urban roads,1.2
Sweden,2006,Rate,Urban roads,1.2
Sweden,2007,Rate,Urban roads,1.4
Sweden,2008,Rate,Urban roads,1.1
Sweden,2009,Rate,Urban roads,1.0
Sweden,2010,Rate,Urban roads,0.7
Sweden,2011,Rate,Urban roads,0.8
Sweden,2012,Rate,Urban roads,0.9
Sweden,2013,Rate,Urban roads,0.6
Sweden,2014,Rate,Urban roads,0.7
Sweden,2015,Rate,Urban roads,0.6
Sweden,2016,Rate,Urban roads,0.7
Sweden,2017,Rate,Urban roads,0.6
Sweden,2018,Rate,Urban roads,0.8
Sweden,2019,Rate,Urban roads,0.5
Sweden,2020,Rate,Urban roads,0.6
Sweden,2021,Rate,Urban roads,0.4
Sweden,2022,Rate,Urban roads,0.4
Slovenia,2000,Rate,Urban roads,5.1
Slovenia,2001,Rate,Urban roads,4.6
Slovenia,2002,Rate,Urban roads,4.1
Slovenia,2003,Rate,Urban roads,3.6
Slovenia,2004,Rate,Urban roads,4.2
Slovenia,2005,Rate,Urban roads,4.0
Slovenia,2006,Rate,Urban roads,4.6
Slovenia,2007,Rate,Urban roads,4.7
Slovenia,2008,Rate,Urban roads,3.6
Slovenia,2009,Rate,Urban roads,3.1
Slovenia,2010,Rate,Urban roads,2.9
Slovenia,2011,Rate,Urban roads,2.3
Slovenia,2012,Rate,Urban roads,2.0
Slovenia,2013,Rate,Urban roads,2.6
Slovenia,2014,Rate,Urban roads,1.9
Slovenia,2015,Rate,Urban roads,1.9
Slovenia,2016,Rate,Urban roads,2.1
Slovenia,2017,Rate,Urban roads,2.0
Slovenia,2018,Rate,Urban roads,1.3
Slovenia,2019,Rate,Urban roads,1.3
Slovenia,2020,Rate,Urban roads,1.4
Slovenia,2021,Rate,Urban roads,2.0
Slovenia,2022,Rate,Urban roads,1.4
Slovakia,2001,Rate,Urban roads,5.6
Slovakia,2002,Rate,Urban roads,5.1
Slovakia,2003,Rate,Urban roads,5.8
Slovakia,2004,Rate,Urban roads,5.1
Slovakia,2005,Rate,Urban roads,5.2
Slovakia,2006,Rate,Urban roads,5.4
Slovakia,2007,Rate,Urban roads,5.5
Slovakia,2008,Rate,Urban roads,5.2
Slovakia,2009,Rate,Urban roads,3.3
Slovakia,2010,Rate,Urban roads,2.9
Slovakia,2016,Rate,Urban roads,2.0
Slovakia,2017,Rate,Urban roads,1.9
Slovakia,2018,Rate,Urban roads,1.7
Slovakia,2019,Rate,Urban roads,1.7
Slovakia,2020,Rate,Urban roads,1.7
Slovakia,2021,Rate,Urban roads,1.8
Slovakia,2022,Rate,Urban roads,1.9
United Kingdom,2000,Rate,Urban roads,2.5
United Kingdom,2001,Rate,Urban roads,2.4
United Kingdom,2002,Rate,Urban roads,2.4
United Kingdom,2003,Rate,Urban roads,2.4
United Kingdom,2004,Rate,Urban roads,2.2
United Kingdom,2005,Rate,Urban roads,2.2
United Kingdom,2006,Rate,Urban roads,2.2
United Kingdom,2007,Rate,Urban roads,1.9
United Kingdom,2008,Rate,Urban roads,1.8
United Kingdom,2009,Rate,Urban roads,1.6
United Kingdom,2010,Rate,Urban roads,1.0
United Kingdom,2011,Rate,Urban roads,1.0
United Kingdom,2012,Rate,Urban roads,1.0
United Kingdom,2013,Rate,Urban roads,0.9
United Kingdom,2014,Rate,Urban roads,1.0
United Kingdom,2015,Rate,Urban roads,0.9
United Kingdom,2016,Rate,Urban roads,0.9
United Kingdom,2017,Rate,Urban roads,1.0
United Kingdom,2018,Rate,Urban roads,1.0
Austria,2000,Number,Total,976.0
Austria,2001,Number,Total,958.0
Austria,2002,Number,Total,956.0
Austria,2003,Number,Total,931.0
Austria,2004,Number,Total,878.0
Austria,2005,Number,Total,768.0
Austria,2006,Number,Total,730.0
Austria,2007,Number,Total,691.0
Austria,2008,Number,Total,679.0
Austria,2009,Number,Total,633.0
Austria,2010,Number,Total,552.0
Austria,2011,Number,Total,523.0
Austria,2012,Number,Total,531.0
Austria,2013,Number,Total,455.0
Austria,2014,Number,Total,430.0
Austria,2015,Number,Total,479.0
Austria,2016,Number,Total,432.0
Austria,2017,Number,Total,414.0
Austria,2018,Number,Total,409.0
Austria,2019,Number,Total,416.0
Austria,2020,Number,Total,344.0
Austria,2021,Number,Total,362.0
Austria,2022,Number,Total,370.0
Belgium,2000,Number,Total,1470.0
Belgium,2001,Number,Total,1486.0
Belgium,2002,Number,Total,1306.0
Belgium,2003,Number,Total,1213.0
Belgium,2004,Number,Total,1162.0
Belgium,2005,Number,Total,1089.0
Belgium,2006,Number,Total,1069.0
Belgium,2007,Number,Total,1071.0
Belgium,2008,Number,Total,944.0
Belgium,2009,Number,Total,944.0
Belgium,2010,Number,Total,850.0
Belgium,2011,Number,Total,884.0
Belgium,2012,Number,Total,827.0
Belgium,2013,Number,Total,764.0
Belgium,2014,Number,Total,745.0
Belgium,2015,Number,Total,762.0
Belgium,2016,Number,Total,670.0
Belgium,2017,Number,Total,609.0
Belgium,2018,Number,Total,604.0
Belgium,2019,Number,Total,646.0
Belgium,2020,Number,Total,499.0
Belgium,2021,Number,Total,516.0
Belgium,2022,Number,Total,540.0
Bulgaria,2000,Number,Total,1012.0
Bulgaria,2001,Number,Total,1011.0
Bulgaria,2002,Number,Total,959.0
Bulgaria,2003,Number,Total,960.0
Bulgaria,2004,Number,Total,943.0
Bulgaria,2005,Number,Total,957.0
Bulgaria,2006,Number,Total,1043.0
Bulgaria,2007,Number,Total,1006.0
Bulgaria,2008,Number,Total,1061.0
Bulgaria,2009,Number,Total,901.0
Bulgaria,2010,Number,Total,776.0
Bulgaria,2011,Number,Total,656.0
Bulgaria,2012,Number,Total,601.0
Bulgaria,2013,Number,Total,601.0
Bulgaria,2014,Number,Total,661.0
Bulgaria,2015,Number,Total,708.0
Bulgaria,2016,Number,Total,708.0
Bulgaria,2017,Number,Total,682.0
Bulgaria,2018,Number,Total,610.0
Bulgaria,2019,Number,Total,628.0
Bulgaria,2020,Number,Total,463.0
Bulgaria,2021,Number,Total,561.0
Bulgaria,2022,Number,Total,531.0
Switzerland,2000,Number,Total,592.0
Switzerland,2001,Number,Total,544.0
Switzerland,2002,Number,Total,513.0
Switzerland,2003,Number,Total,546.0
Switzerland,2004,Number,Total,510.0
Switzerland,2005,Number,Total,409.0
Switzerland,2006,Number,Total,370.0
Switzerland,2007,Number,Total,384.0
Switzerland,2008,Number,Total,357.0
Switzerland,2009,Number,Total,349.0
Switzerland,2010,Number,Total,327.0
Switzerland,2011,Number,Total,320.0
Switzerland,2012,Number,Total,339.0
Switzerland,2013,Number,Total,269.0
Switzerland,2014,Number,Total,243.0
Switzerland,2015,Number,Total,253.0
Switzerland,2016,Number,Total,216.0
Switzerland,2017,Number,Total,230.0
Switzerland,2018,Number,Total,233.0
Switzerland,2019,Number,Total,187.0
Switzerland,2020,Number,Total,227.0
Switzerland,2021,Number,Total,200.0
Switzerland,2022,Number,Total,241.0
Cyprus,2000,Number,Total,111.0
Cyprus,2001,Number,Total,98.0
Cyprus,2002,Number,Total,94.0
Cyprus,2003,Number,Total,97.0
Cyprus,2004,Number,Total,117.0
Cyprus,2005,Number,Total,102.0
Cyprus,2006,Number,Total,86.0
Cyprus,2007,Number,Total,89.0
Cyprus,2008,Number,Total,82.0
Cyprus,2009,Number,Total,71.0
Cyprus,2010,Number,Total,60.0
Cyprus,2011,Number,Total,71.0
Cyprus,2012,Number,Total,51.0
Cyprus,2013,Number,Total,44.0
Cyprus,2014,Number,Total,45.0
Cyprus,2015,Number,Total,57.0
Cyprus,2016,Number,Total,46.0
Cyprus,2017,Number,Total,53.0
Cyprus,2018,Number,Total,49.0
Cyprus,2019,Number,Total,52.0
Cyprus,2020,Number,Total,48.0
Cyprus,2021,Number,Total,45.0
Cyprus,2022,Number,Total,37.0
Czechia,2000,Number,Total,1486.0
Czechia,2001,Number,Total,1333.0
Czechia,2002,Number,Total,1430.0
Czechia,2003,Number,Total,1447.0
Czechia,2004,Number,Total,1382.0
Czechia,2005,Number,Total,1286.0
Czechia,2006,Number,Total,1063.0
Czechia,2007,Number,Total,1221.0
Czechia,2008,Number,Total,1076.0
Czechia,2009,Number,Total,901.0
Czechia,2010,Number,Total,802.0
Czechia,2011,Number,Total,773.0
Czechia,2012,Number,Total,742.0
Czechia,2013,Number,Total,654.0
Czechia,2014,Number,Total,688.0
Czechia,2015,Number,Total,734.0
Czechia,2016,Number,Total,611.0
Czechia,2017,Number,Total,577.0
Czechia,2018,Number,Total,656.0
Czechia,2019,Number,Total,618.0
Czechia,2020,Number,Total,518.0
Czechia,2021,Number,Total,532.0
Czechia,2022,Number,Total,527.0
Germany,2000,Number,Total,7503.0
Germany,2001,Number,Total,6977.0
Germany,2002,Number,Total,6842.0
Germany,2003,Number,Total,6613.0
Germany,2004,Number,Total,5842.0
Germany,2005,Number,Total,5361.0
Germany,2006,Number,Total,5091.0
Germany,2007,Number,Total,4949.0
Germany,2008,Number,Total,4477.0
Germany,2009,Number,Total,4152.0
Germany,2010,Number,Total,3648.0
Germany,2011,Number,Total,4009.0
Germany,2012,Number,Total,3600.0
Germany,2013,Number,Total,3339.0
Germany,2014,Number,Total,3377.0
Germany,2015,Number,Total,3459.0
Germany,2016,Number,Total,3206.0
Germany,2017,Number,Total,3180.0
Germany,2018,Number,Total,3275.0
Germany,2019,Number,Total,3046.0
Germany,2020,Number,Total,2719.0
Germany,2021,Number,Total,2562.0
Germany,2022,Number,Total,2788.0
Denmark,2000,Number,Total,498.0
Denmark,2001,Number,Total,431.0
Denmark,2002,Number,Total,463.0
Denmark,2003,Number,Total,432.0
Denmark,2004,Number,Total,369.0
Denmark,2005,Number,Total,331.0
Denmark,2006,Number,Total,306.0
Denmark,2007,Number,Total,406.0
Denmark,2008,Number,Total,406.0
Denmark,2009,Number,Total,303.0
Denmark,2010,Number,Total,255.0
Denmark,2011,Number,Total,220.0
Denmark,2012,Number,Total,167.0
Denmark,2013,Number,Total,191.0
Denmark,2014,Number,Total,182.0
Denmark,2015,Number,Total,178.0
Denmark,2016,Number,Total,211.0
Denmark,2017,Number,Total,175.0
Denmark,2018,Number,Total,171.0
Denmark,2019,Number,Total,199.0
Denmark,2020,Number,Total,163.0
Denmark,2021,Number,Total,130.0
Denmark,2022,Number,Total,154.0
Estonia,2000,Number,Total,204.0
Estonia,2001,Number,Total,199.0
Estonia,2002,Number,Total,223.0
Estonia,2003,Number,Total,164.0
Estonia,2004,Number,Total,170.0
Estonia,2005,Number,Total,170.0
Estonia,2006,Number,Total,204.0
Estonia,2007,Number,Total,196.0
Estonia,2008,Number,Total,132.0
Estonia,2009,Number,Total,98.0
Estonia,2010,Number,Total,79.0
Estonia,2011,Number,Total,101.0
Estonia,2012,Number,Total,87.0
Estonia,2013,Number,Total,81.0
Estonia,2014,Number,Total,78.0
Estonia,2015,Number,Total,67.0
Estonia,2016,Number,Total,71.0
Estonia,2017,Number,Total,48.0
Estonia,2018,Number,Total,67.0
Estonia,2019,Number,Total,52.0
Estonia,2020,Number,Total,59.0
Estonia,2021,Number,Total,55.0
Estonia,2022,Number,Total,49.0
Greece,2000,Number,Total,2037.0
Greece,2001,Number,Total,1880.0
Greece,2002,Number,Total,1634.0
Greece,2003,Number,Total,1605.0
Greece,2004,Number,Total,1670.0
Greece,2005,Number,Total,1658.0
Greece,2006,Number,Total,1657.0
Greece,2007,Number,Total,1612.0
Greece,2008,Number,Total,1553.0
Greece,2009,Number,Total,1456.0
Greece,2010,Number,Total,1258.0
Greece,2011,Number,Total,1141.0
Greece,2012,Number,Total,988.0
Greece,2013,Number,Total,879.0
Greece,2014,Number,Total,795.0
