country,year,vehicle,value,source
Estonia,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",30.2,ESTAT:SDG_09_50(1.0)
Estonia,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",29.9,ESTAT:SDG_09_50(1.0)
Estonia,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",28.3,ESTAT:SDG_09_50(1.0)
Estonia,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",26.4,ESTAT:SDG_09_50(1.0)
Estonia,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",27.1,ESTAT:SDG_09_50(1.0)
Estonia,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",22.2,ESTAT:SDG_09_50(1.0)
Estonia,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",22.0,ESTAT:SDG_09_50(1.0)
Estonia,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",20.6,ESTAT:SDG_09_50(1.0)
Estonia,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Estonia,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",16.9,ESTAT:SDG_09_50(1.0)
Estonia,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",16.4,ESTAT:SDG_09_50(1.0)
Estonia,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",15.9,ESTAT:SDG_09_50(1.0)
Estonia,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",16.4,ESTAT:SDG_09_50(1.0)
Estonia,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",16.1,ESTAT:SDG_09_50(1.0)
Estonia,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",16.0,ESTAT:SDG_09_50(1.0)
Estonia,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",17.7,ESTAT:SDG_09_50(1.0)
Estonia,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",20.2,ESTAT:SDG_09_50(1.0)
Estonia,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",19.8,ESTAT:SDG_09_50(1.0)
Estonia,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",19.6,ESTAT:SDG_09_50(1.0)
Estonia,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",20.1,ESTAT:SDG_09_50(1.0)
Estonia,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",11.8,ESTAT:SDG_09_50(1.0)
Estonia,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",10.7,ESTAT:SDG_09_50(1.0)
Estonia,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",14.4,ESTAT:SDG_09_50(1.0)
Greece,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",27.2,ESTAT:SDG_09_50(1.0)
Greece,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",25.7,ESTAT:SDG_09_50(1.0)
Greece,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",24.9,ESTAT:SDG_09_50(1.0)
Greece,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",23.6,ESTAT:SDG_09_50(1.0)
Greece,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",22.5,ESTAT:SDG_09_50(1.0)
Greece,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",21.7,ESTAT:SDG_09_50(1.0)
Greece,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",20.8,ESTAT:SDG_09_50(1.0)
Greece,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",20.1,ESTAT:SDG_09_50(1.0)
Greece,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",19.2,ESTAT:SDG_09_50(1.0)
Greece,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",18.1,ESTAT:SDG_09_50(1.0)
Greece,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",18.4,ESTAT:SDG_09_50(1.0)
Greece,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",18.4,ESTAT:SDG_09_50(1.0)
Greece,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",18.4,ESTAT:SDG_09_50(1.0)
Greece,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",18.7,ESTAT:SDG_09_50(1.0)
Greece,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Greece,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Greece,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",18.1,ESTAT:SDG_09_50(1.0)
Greece,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
Greece,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
Greece,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",17.0,ESTAT:SDG_09_50(1.0)
Greece,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",13.2,ESTAT:SDG_09_50(1.0)
Greece,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",12.9,ESTAT:SDG_09_50(1.0)
Greece,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",15.4,ESTAT:SDG_09_50(1.0)
Spain,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",19.0,ESTAT:SDG_09_50(1.0)
Spain,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",19.2,ESTAT:SDG_09_50(1.0)
Spain,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
Spain,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",16.9,ESTAT:SDG_09_50(1.0)
Spain,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",18.3,ESTAT:SDG_09_50(1.0)
Spain,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",18.0,ESTAT:SDG_09_50(1.0)
Spain,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",17.2,ESTAT:SDG_09_50(1.0)
Spain,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",19.0,ESTAT:SDG_09_50(1.0)
Spain,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",19.7,ESTAT:SDG_09_50(1.0)
Spain,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Spain,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",17.7,ESTAT:SDG_09_50(1.0)
Spain,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",19.1,ESTAT:SDG_09_50(1.0)
Spain,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",19.3,ESTAT:SDG_09_50(1.0)
Spain,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",19.3,ESTAT:SDG_09_50(1.0)
Spain,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
Spain,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Spain,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",18.4,ESTAT:SDG_09_50(1.0)
Spain,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",14.8,ESTAT:SDG_09_50(1.0)
Spain,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Spain,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",15.4,ESTAT:SDG_09_50(1.0)
Spain,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",10.5,ESTAT:SDG_09_50(1.0)
Spain,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",11.3,ESTAT:SDG_09_50(1.0)
Spain,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",16.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2000,"Trains, motor coaches, buses and trolley buses - sum of available data",17.9,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2001,"Trains, motor coaches, buses and trolley buses - sum of available data",17.7,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2002,"Trains, motor coaches, buses and trolley buses - sum of available data",17.2,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2003,"Trains, motor coaches, buses and trolley buses - sum of available data",16.9,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2004,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2005,"Trains, motor coaches, buses and trolley buses - sum of available data",17.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2006,"Trains, motor coaches, buses and trolley buses - sum of available data",17.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2007,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2008,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2009,"Trains, motor coaches, buses and trolley buses - sum of available data",16.5,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2010,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2011,"Trains, motor coaches, buses and trolley buses - sum of available data",17.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2012,"Trains, motor coaches, buses and trolley buses - sum of available data",17.8,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2013,"Trains, motor coaches, buses and trolley buses - sum of available data",18.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2014,"Trains, motor coaches, buses and trolley buses - sum of available data",17.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2015,"Trains, motor coaches, buses and trolley buses - sum of available data",17.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2016,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2017,"Trains, motor coaches, buses and trolley buses - sum of available data",17.2,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2018,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2019,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2020,"Trains, motor coaches, buses and trolley buses - sum of available data",13.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2021,"Trains, motor coaches, buses and trolley buses - sum of available data",13.4,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2022,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2000,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2001,"Trains, motor coaches, buses and trolley buses - sum of available data",16.8,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2002,"Trains, motor coaches, buses and trolley buses - sum of available data",16.4,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2003,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2004,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2005,"Trains, motor coaches, buses and trolley buses - sum of available data",16.8,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2006,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2007,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2008,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2009,"Trains, motor coaches, buses and trolley buses - sum of available data",16.0,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2010,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2011,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2012,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2013,"Trains, motor coaches, buses and trolley buses - sum of available data",17.4,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2014,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2015,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2016,"Trains, motor coaches, buses and trolley buses - sum of available data",16.9,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2017,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2018,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2019,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
Finland,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
Finland,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Finland,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",15.9,ESTAT:SDG_09_50(1.0)
Finland,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",15.6,ESTAT:SDG_09_50(1.0)
Finland,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",15.2,ESTAT:SDG_09_50(1.0)
Finland,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",15.5,ESTAT:SDG_09_50(1.0)
Finland,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
Finland,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Finland,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",14.8,ESTAT:SDG_09_50(1.0)
Finland,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",15.0,ESTAT:SDG_09_50(1.0)
Finland,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",15.4,ESTAT:SDG_09_50(1.0)
Finland,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",15.8,ESTAT:SDG_09_50(1.0)
Finland,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",15.8,ESTAT:SDG_09_50(1.0)
Finland,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",16.1,ESTAT:SDG_09_50(1.0)
Finland,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",13.0,ESTAT:SDG_09_50(1.0)
Finland,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",12.3,ESTAT:SDG_09_50(1.0)
Finland,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",15.8,ESTAT:SDG_09_50(1.0)
France,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",13.9,ESTAT:SDG_09_50(1.0)
France,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",13.4,ESTAT:SDG_09_50(1.0)
France,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",13.6,ESTAT:SDG_09_50(1.0)
France,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",13.4,ESTAT:SDG_09_50(1.0)
France,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",13.8,ESTAT:SDG_09_50(1.0)
France,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",14.2,ESTAT:SDG_09_50(1.0)
France,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",14.7,ESTAT:SDG_09_50(1.0)
France,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
France,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",15.8,ESTAT:SDG_09_50(1.0)
France,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",14.6,ESTAT:SDG_09_50(1.0)
France,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
France,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",15.3,ESTAT:SDG_09_50(1.0)
France,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
France,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",16.3,ESTAT:SDG_09_50(1.0)
France,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",16.1,ESTAT:SDG_09_50(1.0)
France,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
France,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
France,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",16.4,ESTAT:SDG_09_50(1.0)
France,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
France,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
France,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",13.0,ESTAT:SDG_09_50(1.0)
France,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",14.0,ESTAT:SDG_09_50(1.0)
France,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",15.7,ESTAT:SDG_09_50(1.0)
Croatia,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",18.6,ESTAT:SDG_09_50(1.0)
Croatia,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",18.3,ESTAT:SDG_09_50(1.0)
Croatia,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",17.8,ESTAT:SDG_09_50(1.0)
Croatia,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",17.8,ESTAT:SDG_09_50(1.0)
Croatia,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Croatia,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Croatia,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",16.3,ESTAT:SDG_09_50(1.0)
Croatia,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
